name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J072-T12-G024-U1-SC1-D1-0084;0,776447;1,050504;0,499919;0,242645;0,621443;0,776447;0,529296;0,092188;0,230383;0,334461;0,435156;60,298437;0,339034;0,375528;0,087276;0,455519;2,398089;3;220349,291490;49,267208;222180,968634;0,294340;220018,982303;2,251669;218960,271108;0,968190;213436,567025;1,173763
J072-T12-G024-U1-SC1-D1-0085;0,880941;1,179850;0,618081;0,244657;0,726925;0,880941;0,637368;0,091758;0,243995;0,334529;0,421477;59,482567;0,387053;0,436280;0,078181;0,673864;2,616381;2;219046,715896;41,523271;221929,270372;0,307071;205246,554817;2,282639;206748,415717;0,937290;197600,601585;1,254648
J072-T12-G024-U1-SC1-D1-0086;0,722850;0,962379;0,466530;0,218171;0,576294;0,722850;0,482531;0,087371;0,231822;0,334039;0,434140;55,968494;0,512583;0,398633;0,091332;1,985405;2,415096;0;222510,593478;70,596670;226994,126547;0,273150;224161,546796;2,621991;224204,761269;1,011696;219984,090520;0,778923
J072-T12-G024-U1-SC1-D1-0087;0,694685;0,918530;0,475870;0,205937;0,560825;0,694685;0,489023;0,078089;0,234815;0,331321;0,433864;52,037455;0,466991;0,353173;0,092724;0,803047;2,540128;0;217311,881190;74,121390;220889,870092;0,290286;219034,846620;2,606737;219143,358470;1,040257;216372,510660;0,600365
J072-T12-G024-U1-SC1-D1-0088;0,701651;0,968522;0,453977;0,218571;0,558485;0,701651;0,472900;0,086733;0,231641;0,328190;0,440170;54,501981;0,544735;0,381263;0,090632;1,313817;2,617135;0;198230,475377;74,043491;204820,715742;0,278619;199546,543388;2,656969;199786,463725;1,050144;197222,073891;0,485703
J072-T12-G024-U1-SC1-D1-0089;0,719889;0,966979;0,480535;0,203609;0,590312;0,719889;0,517821;0,074668;0,246259;0,322016;0,431725;50,852618;0,435868;0,397114;0,080661;1,053889;2,316771;0;201182,545169;75,076574;206560,432487;0,280844;202893,283191;2,859289;202609,062438;1,061644;199812,651444;0,705084
J072-T12-G024-U1-SC1-D1-0090;0,769616;1,009091;0,532608;0,214313;0,635211;0,769616;0,555554;0,078775;0,241957;0,333334;0,424709;53,195686;0,371951;0,347817;0,095530;0,908271;2,349182;3;250219,373667;55,700698;252629,775908;0,298084;250818,477846;2,508296;249459,220685;1,123548;246198,361739;0,737030
J072-T12-G024-U1-SC1-D1-0091;0,799549;1,062130;0,513610;0,241451;0,639665;0,799549;0,533518;0,095424;0,232135;0,333057;0,434808;61,109635;0,369773;0,455142;0,077948;0,565108;2,654401;0;215923,828053;46,612720;219835,608402;0,248268;216032,038477;2,132598;218798,355952;0,901751;209243,564625;0,927492
J072-T12-G024-U1-SC1-D1-0092;0,717028;0,935633;0,452432;0,207239;0,592467;0,717028;0,511228;0,070978;0,245560;0,324710;0,429730;49,853433;0,418581;0,476541;0,105906;0,983941;2,706610;0;218459,257216;75,142884;221229,813752;0,274455;219877,357577;2,691612;219591,543745;1,021126;216276,832617;0,688164
J072-T12-G024-U1-SC1-D1-0093;0,792130;1,053745;0,528427;0,231632;0,633287;0,792130;0,528427;0,096645;0,230485;0,335599;0,433916;59,776408;0,426473;0,440689;0,095866;1,170367;2,568385;0;199311,292720;50,019145;203782,697059;0,268709;206091,367666;2,131207;199883,711326;0,938145;194133,373633;1,142910
J072-T12-G024-U1-SC1-D1-0094;0,796316;1,114505;0,543815;0,236141;0,642643;0,796316;0,555497;0,090212;0,236759;0,325870;0,437371;59,457347;0,417272;0,497354;0,090363;0,752193;2,759237;3;231867,077009;47,619822;234891,719822;0,244140;230125,746992;2,235727;227868,208628;0,931902;222859,349503;1,179813
J072-T12-G024-U1-SC1-D1-0095;0,772300;1,044936;0,481414;0,219211;0,622375;0,772300;0,517086;0,089604;0,235540;0,331598;0,432862;57,239821;0,435866;0,401593;0,094512;0,813322;2,341361;0;202277,017125;60,172056;207797,760468;0,260982;203159,247620;2,296623;202329,939377;1,186307;198641,777397;1,284567
J072-T12-G024-U1-SC1-D1-0096;0,687823;0,925059;0,439430;0,208850;0,558206;0,687823;0,478319;0,076555;0,236515;0,331755;0,431730;50,909512;0,518217;0,342885;0,083453;0,951806;2,292691;0;230033,493512;73,669075;234084,400914;0,267900;231775,940579;2,486773;231892,436792;1,040849;228714,731892;0,693150
J072-T12-G024-U1-SC1-D1-0097;0,743595;0,976782;0,475989;0,214069;0,607336;0,743595;0,521299;0,081585;0,236751;0,335809;0,427440;52,968257;0,492433;0,402599;0,096953;0,733979;2,414300;0;225770,107219;63,165424;229297,592492;0,243624;228020,440694;2,692542;228515,765377;0,963475;222045,450716;0,959435
J072-T12-G024-U1-SC1-D1-0098;0,687008;0,919001;0,456066;0,205146;0,553610;0,687008;0,477501;0,079841;0,235281;0,335963;0,428756;51,150263;0,397548;0,378913;0,088027;0,528192;2,489566;0;222099,572799;74,185019;227238,900982;0,286680;223727,278334;2,702456;224274,687901;1,016628;221595,402787;0,698116
J072-T12-G024-U1-SC1-D1-0099;0,741126;0,997934;0,465304;0,222269;0,587752;0,741126;0,475233;0,094806;0,231100;0,339829;0,429070;57,045918;0,418736;0,505962;0,098689;0,474785;2,803012;0;203670,439064;64,513479;213843,651230;0,298028;205751,897219;2,508829;205473,733272;1,017103;201782,308257;0,873631
J072-T12-G024-U1-SC1-D1-0100;0,781350;1,051191;0,536618;0,235327;0,629535;0,781350;0,544066;0,088690;0,234771;0,331468;0,433761;58,924651;0,386379;0,372766;0,094676;0,554858;2,429193;3;224133,911146;45,998264;227173,684807;0,236383;223304,611417;2,152848;223102,630413;0,918941;215541,075171;1,576790
J072-T12-G024-U1-SC1-D1-0101;0,681339;0,913401;0,464786;0,206609;0,548694;0,681339;0,474508;0,079500;0,232145;0,336734;0,431121;51,092503;0,515938;0,360163;0,075921;1,069395;2,448230;0;215360,935479;83,405904;220786,355624;0,299578;217649,850334;2,593095;217605,893001;1,451175;214983,807229;0,668644
J072-T12-G024-U1-SC1-D1-0102;0,772531;1,025555;0,511205;0,224764;0,622693;0,772531;0,511205;0,091712;0,235798;0,337152;0,427050;56,203080;0,422932;0,376263;0,081104;0,679012;2,373666;3;222516,033502;48,961468;222177,118315;0,263372;220686,251391;2,226546;220646,866424;0,951628;217395,850307;0,747025
J072-T12-G024-U1-SC1-D1-0103;0,883551;1,194552;0,586150;0,267783;0,703547;0,883551;0,586150;0,105895;0,231617;0,330021;0,438362;69,083634;0,411755;0,347283;0,077138;1,137237;2,619784;2;262612,758309;43,507170;277608,854787;0,316265;246759,322070;2,474599;247250,328397;1,013164;239306,345249;2,250338
J072-T12-G024-U1-SC1-D1-0104;0,731823;0,957714;0,484504;0,217052;0,590124;0,731823;0,501885;0,084243;0,234779;0,335295;0,429926;54,350621;0,350705;0,438944;0,096483;0,472129;2,445793;0;216529,817028;68,991988;225125,130725;0,276725;219009,172938;2,463916;218417,591282;1,128937;214008,266326;0,866661
J072-T12-G024-U1-SC1-D1-0105;0,718363;0,968012;0,476384;0,212564;0,577907;0,718363;0,476384;0,084093;0,237309;0,328448;0,434244;53,385982;0,426973;0,430895;0,081764;0,788656;2,585846;0;174972,654475;73,648995;179621,287719;0,322665;177130,762079;2,457978;177368,221754;1,031144;174386,525542;1,277588
J072-T12-G024-U1-SC1-D1-0106;0,727501;0,972090;0,508410;0,208557;0,591734;0,727501;0,515778;0,079249;0,236324;0,331568;0,432108;52,885583;0,388919;0,331157;0,076237;0,726835;2,314755;0;240827,502642;67,108857;245753,661226;0,281236;242020,796243;2,478156;242171,860847;1,034066;237636,481678;0,751959
J072-T12-G024-U1-SC1-D1-0107;0,717326;0,967124;0,484210;0,219198;0,571473;0,717326;0,488822;0,084978;0,230970;0,330626;0,438404;56,415198;0,410560;0,406296;0,088361;0,869075;2,482346;0;221331,643289;69,114519;226009,974281;0,248930;223357,555370;2,553380;223278,182046;1,025183;218462,064876;0,895571
J072-T12-G024-U1-SC1-D1-0108;0,666506;0,873449;0,463784;0,188853;0,542588;0,666506;0,465969;0,074213;0,241519;0,333494;0,424987;47,231595;0,420050;0,358674;0,083417;0,562341;2,304159;0;224835,986540;75,624685;231620,509682;0,257138;227091,015873;2,501619;226588,968397;1,147470;224120,987831;0,738026
J072-T12-G024-U1-SC1-D1-0109;0,791275;1,041825;0,549264;0,220112;0,648200;0,791275;0,570269;0,083181;0,242445;0,327188;0,430368;55,946426;0,365382;0,386239;0,101443;1,663514;2,393184;2;202992,133920;52,332925;206221,125419;0,272200;202505,939696;2,410984;203256,871714;0,937223;197869,552983;1,225414
J072-T12-G024-U1-SC1-D1-0110;0,804360;1,062806;0,540598;0,233528;0,645882;0,804360;0,540598;0,098061;0,231021;0,342311;0,426669;59,268216;0,339344;0,399913;0,089766;0,575219;2,510833;3;224560,532494;48,012057;229598,563157;0,247534;225009,471419;2,259149;224189,183041;0,942737;218021,806190;0,650232
J072-T12-G024-U1-SC1-D1-0111;0,844085;1,124286;0,578685;0,245942;0,685480;0,844085;0,596577;0,093058;0,237305;0,330467;0,432228;61,741476;0,404420;0,346321;0,111279;3,073423;2,415455;2;231521,976289;43,810372;247987,998010;0,328608;227065,652790;2,107197;230235,744348;0,878292;217400,518518;1,014313
J072-T12-G024-U1-SC1-D1-0112;0,784548;1,075361;0,499154;0,233330;0,637795;0,784548;0,551037;0,085572;0,239632;0,326472;0,433896;57,819497;0,482672;0,401800;0,103889;1,461971;2,629671;0;227662,942348;49,001920;234924,986698;0,258408;229503,903829;2,235226;230370,376504;0,895903;222543,670017;1,213722
J072-T12-G024-U1-SC1-D1-0113;0,866673;1,149322;0,580143;0,262301;0,701110;0,866673;0,594257;0,099639;0,235892;0,334339;0,429768;63,568309;0,311843;0,300074;0,085114;0,511500;2,282272;2;266901,949656;39,929370;288781,237869;0,325952;252874,024533;2,186796;254195,353621;0,925294;244392,397010;1,354380
J072-T12-G024-U1-SC1-D1-0114;0,704325;0,963431;0,468701;0,215021;0,564409;0,704325;0,468701;0,083883;0,233878;0,335300;0,430822;53,289202;0,513307;0,427489;0,082653;1,524729;2,434957;0;238255,170960;69,114005;245060,516792;0,264039;238405,561356;2,538194;239389,375497;1,128422;234233,997714;1,068144
J072-T12-G024-U1-SC1-D1-0115;0,868886;1,156090;0,583532;0,246027;0,723860;0,868886;0,625199;0,084398;0,245951;0,331109;0,422940;58,108190;0,370260;0,395860;0,076852;0,833385;2,772955;2;266769,173784;43,807221;287194,560979;0,300940;258668,865344;2,617195;260421,539650;0,972705;247997,059553;1,425190
J072-T12-G024-U1-SC1-D1-0116;0,838701;1,121973;0,560295;0,253344;0,671962;0,838701;0,574033;0,100737;0,228722;0,342258;0,429020;63,447197;0,392308;0,343247;0,085104;0,875462;2,380400;2;239067,457595;44,413196;261812,516846;0,335843;231375,808450;2,099052;231412,179001;0,995414;221401,967149;1,341413
J072-T12-G024-U1-SC1-D1-0117;0,771128;1,067702;0,511093;0,237498;0,616796;0,771128;0,527783;0,091575;0,230675;0,333806;0,435519;59,507366;0,511321;0,348064;0,068958;0,773012;2,464418;2;252884,889573;51,461663;261293,032317;0,233145;252446,482163;2,666491;255505,896488;0,999226;247168,413288;1,130978
J072-T12-G024-U1-SC1-D1-0118;0,717251;0,948435;0,495322;0,205263;0,583549;0,717251;0,509089;0,078838;0,236593;0,335068;0,428339;51,715437;0,382121;0,478306;0,094020;0,634605;2,736160;0;171789,213424;72,525202;177191,706568;0,276925;173705,870201;2,520540;172982,562549;0,989400;170167,685256;0,740026
J072-T12-G024-U1-SC1-D1-0119;0,820100;1,069945;0,582501;0,217923;0,673116;0,820100;0,585455;0,088053;0,240963;0,336559;0,422478;55,988490;0,390597;0,343772;0,092612;0,800321;2,265239;2;261187,194661;45,229510;268445,596181;0,255145;259537,648535;2,152264;262274,030294;0,873796;251977,990611;1,718409
J072-T12-G024-U1-SC1-D1-0120;0,791389;1,076198;0,519631;0,254112;0,624357;0,791389;0,524221;0,102678;0,224882;0,338537;0,436580;63,040208;0,364859;0,458776;0,078982;0,470108;2,658304;0;211047,230808;45,848493;227426,331325;0,239248;213694,374151;2,202337;219017,068652;0,867868;203413,334730;1,249628
J072-T12-G024-U1-SC1-D1-0121;0,689957;0,912257;0,465251;0,202843;0,553557;0,689957;0,465251;0,083451;0,232749;0,336930;0,430322;51,330963;0,420065;0,402136;0,110401;0,685993;2,483578;0;202978,107103;76,095446;206751,829707;0,292680;205457,449015;2,619730;204116,407943;1,094574;201270,201301;0,807842
J072-T12-G024-U1-SC1-D1-0122;0,805823;1,109529;0,527260;0,248761;0,645515;0,805823;0,543712;0,099397;0,224910;0,348785;0,426306;60,909607;0,371445;0,405463;0,085522;0,460644;2,669496;2;227971,697736;42,834443;234514,227818;0,234656;225588,552555;1,939404;227538,498524;1,083024;216352,263196;0,963427
J072-T12-G024-U1-SC1-D1-0123;0,830053;1,120489;0,526047;0,247560;0,669223;0,830053;0,570293;0,092807;0,242960;0,320832;0,436207;62,384413;0,424360;0,288437;0,071298;1,867594;2,257748;3;287348,469623;45,945864;304240,540454;0,261019;282375,598599;2,408332;280834,614332;1,056333;273269,984718;1,155968
J072-T12-G024-U1-SC1-D1-0124;0,758501;0,983806;0,519632;0,215014;0,611517;0,758501;0,519632;0,088452;0,234854;0,335658;0,429488;55,741267;0,460254;0,348528;0,085039;134,731398;2,298927;0;223697,905100;66,416099;228320,042121;0,280898;232079,580201;2,458880;225045,109720;1,096394;220393,355597;0,999271
J072-T12-G024-U1-SC1-D1-0125;0,755470;1,037057;0,494406;0,231982;0,603706;0,755470;0,518173;0,087648;0,232208;0,328803;0,438989;59,408366;0,303729;0,317761;0,085305;0,479698;2,359103;0;224810,413286;59,483073;227326,666341;0,257337;226949,231988;2,490494;224880,720825;1,102831;222151,925684;0,668184
J072-T12-G024-U1-SC1-D1-0126;0,725917;0,973446;0,463696;0,221256;0,579207;0,725917;0,487963;0,089200;0,230593;0,338465;0,430942;55,530086;0,427546;0,341889;0,093523;0,644562;2,546950;0;216073,074774;68,951572;219329,601929;0,319323;217104,016182;2,645406;216554,973641;1,095773;213163,027225;0,809835
J072-T12-G024-U1-SC1-D1-0127;0,750208;0,996703;0,495668;0,226322;0,601249;0,750208;0,514673;0,087070;0,233178;0,331220;0,435602;57,925592;0,423372;0,238575;0,080958;0,393400;2,153161;0;260047,460793;60,570297;264393,442511;0,282006;261959,786279;2,367733;261067,766063;1,041693;256529,293756;0,538561
J072-T12-G024-U1-SC1-D1-0128;0,825378;1,086827;0,541018;0,233971;0,676723;0,825378;0,579480;0,089257;0,237710;0,341533;0,420757;57,329345;0,413592;0,412670;0,091752;0,719729;2,544843;2;226558,454314;42,962670;243543,079783;0,226373;224166,936587;2,114582;232845,617099;0,804061;215350,326428;1,489021
J072-T12-G024-U1-SC1-D1-0129;0,770871;1,024681;0,512417;0,231435;0,619905;0,770871;0,534101;0,087313;0,233795;0,327984;0,438221;59,189597;0,456472;0,341415;0,080467;1,616523;2,318621;0;244683,952971;57,320657;250570,941602;0,246544;247579,108114;2,253859;244688,795215;0,999763;242652,981485;0,695108
J072-T12-G024-U1-SC1-D1-0130;0,877616;1,149848;0,598316;0,256668;0,710575;0,877616;0,603934;0,100435;0,235136;0,336734;0,428130;63,878474;0,419020;0,414246;0,095088;0,440781;2,562977;3;239171,097924;40,345914;251079,682793;0,343671;223779,879521;2,302394;222969,830322;0,990786;215901,717270;1,192692
J072-T12-G024-U1-SC1-D1-0131;0,650687;0,854210;0,441169;0,186797;0,525070;0,650687;0,441169;0,076848;0,235807;0,334351;0,429841;47,252438;0,500775;0,314207;0,082940;1,247991;2,218175;0;206919,229722;73,245305;209800,863590;0,287072;207959,764811;2,519482;208830,960814;1,030592;205979,135394;0,525595
J072-T12-G024-U1-SC1-D1-0132;0,765301;1,042889;0,504653;0,232289;0,609671;0,765301;0,520881;0,091408;0,228034;0,332150;0,439816;60,263405;0,350523;0,418298;0,079532;0,584903;2,435309;3;212780,860753;53,702611;213616,398547;0,255223;214145,077007;2,448373;212318,001049;1,272811;207756,332239;1,014088
J072-T12-G024-U1-SC1-D1-0133;0,791384;1,056419;0,545585;0,218779;0,647471;0,791384;0,564172;0,085150;0,237791;0,334067;0,428143;55,738881;0,489422;0,381475;0,099977;1,121690;2,517773;0;219293,060007;52,913931;221072,092655;0,332411;221775,683258;2,243576;219483,129361;1,000771;215430,675415;0,966419
J072-T12-G024-U1-SC1-D1-0134;0,696942;0,927320;0,460302;0,205593;0,564818;0,696942;0,486896;0,078937;0,234626;0,333347;0,432027;51,122624;0,413215;0,357398;0,100937;0,722054;2,326745;0;205265,623294;71,768144;209817,117533;0,260176;205941,259789;2,493774;206145,681130;1,012797;202986,538294;0,631769
J072-T12-G024-U1-SC1-D1-0135;0,780134;1,080631;0,541169;0,223322;0,636981;0,780134;0,552863;0,086984;0,239586;0,332802;0,427612;54,616623;0,436223;0,416113;0,075802;0,591827;2,670531;0;225408,360075;49,459831;227779,330584;0,286102;226364,264740;2,403515;225513,576128;0,979379;220194,374349;1,173832
J072-T12-G024-U1-SC1-D1-0136;0,740855;0,981222;0,480323;0,222605;0,592318;0,740855;0,495969;0,089455;0,232697;0,332044;0,435260;56,515193;0,431669;0,465068;0,073028;1,389694;2,821385;0;236644,283917;64,270767;241024,772900;0,300679;239502,585331;2,255725;237939,176955;0,977720;234062,453442;0,829750
J072-T12-G024-U1-SC1-D1-0137;0,818118;1,059958;0,559864;0,237448;0,659988;0,818118;0,559864;0,094945;0,235361;0,335309;0,429330;60,122005;0,391217;0,408939;0,088372;0,706863;2,935946;2;250483,675520;49,813939;254388,799015;0,298519;250043,633816;2,128407;254152,039925;0,865861;242128,449319;1,437128
J072-T12-G024-U1-SC1-D1-0138;0,892276;1,195189;0,596555;0,272325;0,712496;0,892276;0,606503;0,106884;0,230335;0,333747;0,435918;69,034721;0,320027;0,360234;0,067146;0,520988;2,422509;2;288800,960701;37,972205;304751,119901;0,346099;264980,097285;2,332584;267694,302539;0,972335;257710,785161;1,200754
J072-T12-G024-U1-SC1-D1-0139;0,672309;0,895897;0,424040;0,206289;0,538287;0,672309;0,447045;0,078561;0,237181;0,325053;0,437765;51,696148;0,461976;0,381167;0,091542;3,477355;2,390474;0;221855,929321;75,474585;231152,029886;0,261504;223183,833982;2,524581;223683,389515;1,045391;221738,816635;0,502626
J072-T12-G024-U1-SC1-D1-0140;0,763973;1,012246;0,523940;0,217004;0,618975;0,763973;0,537334;0,085787;0,234897;0,336191;0,428912;55,754390;0,389529;0,409175;0,096649;1,027118;2,681951;0;210089,827296;62,134811;215429,236485;0,277828;213098,826259;2,467697;212702,297332;0,988458;207069,728773;0,694019
J072-T12-G024-U1-SC1-D1-0141;0,725723;0,967436;0,478025;0,215960;0,588793;0,725723;0,508656;0,081225;0,237149;0,330578;0,432272;53,572078;0,421222;0,370807;0,075745;1,756469;2,492178;0;227673,744236;71,824641;231708,559940;0,288580;229448,751386;2,494557;229391,085583;1,011038;225583,271463;0,681177
J072-T12-G024-U1-SC1-D1-0142;0,776262;1,048295;0,509401;0,240106;0,619165;0,776262;0,509401;0,098008;0,228421;0,340774;0,430805;58,718755;0,405217;0,437523;0,075959;0,773148;2,670972;0;208820,614740;47,532887;219054,569810;0,233530;211200,953113;1,903833;209990,074443;0,934089;204034,527387;1,022232
J072-T12-G024-U1-SC1-D1-0143;0,746190;0,987822;0,501969;0,221418;0,606426;0,746190;0,525325;0,082125;0,238588;0,332463;0,428949;54,433872;0,339374;0,266917;0,089889;1,219561;2,375926;3;272805,422302;59,537755;275527,068414;0,269603;274082,357942;2,464304;271544,676819;1,005406;268512,213764;0,668215
J072-T12-G024-U1-SC1-D1-0144;0,890314;1,211193;0,587913;0,283300;0,700528;0,890314;0,587913;0,113180;0,224532;0,333158;0,442310;72,527858;0,376765;0,401314;0,097380;0,544547;2,478890;2;240179,783455;39,304422;247178,712288;0,318440;220642,824875;2,318995;221243,477593;1,011800;214467,156098;3,097723
J072-T12-G024-U1-SC1-D1-0145;0,812174;1,080029;0,551842;0,231232;0,662019;0,812174;0,571498;0,086802;0,240438;0,326397;0,433165;58,538445;0,386537;0,436814;0,079314;1,241732;2,963342;0;236468,660132;49,722295;241727,230291;0,256514;237745,487351;2,023068;237804,588826;0,886048;227647,860292;1,322466
J072-T12-G024-U1-SC1-D1-0146;0,695071;0,958299;0,485507;0,203256;0,561244;0,695071;0,489816;0,076992;0,236495;0,330132;0,433373;52,117884;0,575322;0,455038;0,089085;1,077438;2,676908;0;214027,514594;70,592145;221189,964724;0,261466;216198,556603;2,592844;214954,750687;1,055120;212715,074104;0,705118
J072-T12-G024-U1-SC1-D1-0147;0,821563;1,079715;0,544057;0,238392;0,670290;0,821563;0,584128;0,087750;0,239383;0,330510;0,430107;59,187751;0,463010;0,399200;0,099824;0,983364;2,887916;0;229408,721525;44,411977;236912,092744;0,292039;229842,541031;2,258330;230291,100107;0,881050;221797,265134;0,992348
J072-T12-G024-U1-SC1-D1-0148;0,871714;1,164015;0,573898;0,270384;0,693539;0,871714;0,585003;0,105530;0,231087;0,334424;0,434489;68,421701;0,440156;0,375161;0,076750;1,075209;2,515214;3;253298,247631;41,949963;275259,593818;0,334436;241843,897267;2,259013;241448,261503;0,994745;232975,913020;1,319475
J072-T12-G024-U1-SC1-D1-0149;0,851842;1,106241;0,553269;0,240999;0,694929;0,851842;0,599428;0,093365;0,237829;0,335752;0,426419;60,561273;0,393782;0,470111;0,102519;1,136772;2,539957;2;226338,136935;44,241228;234829,357223;0,290720;223346,890168;2,127204;225198,312930;0,874151;214354,794023;1,382305
