name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J108-T18-G036-U2-SC3-D4-0006;0,979330;0,987364;0,971581;0,003907;0,979212;0,980682;0,975392;0,001304;0,333794;0,332986;0,333220;-0,078049;0,345492;0,323709;0,551662;1,053255;0,133956;3;40704,908607;3,129625;40704,908607;0,208647;40704,908607;0,269519;40704,908607;0,052466;40704,908607;1,347582
J108-T18-G036-U2-SC3-D4-0007;0,888765;0,894596;0,881576;0,003707;0,888942;0,890104;0,887645;0,000684;0,333369;0,333855;0,332777;-0,146484;0,380520;0,377821;0,494940;0,674185;0,142367;3;42641,605670;6,176170;42641,605670;0,196491;42641,605670;0,300415;42641,605670;0,061630;42641,605670;0,642639
J108-T18-G036-U2-SC3-D4-0008;0,931479;0,938292;0,924004;0,003612;0,931641;0,933041;0,929785;0,000765;0,333530;0,332959;0,333511;-0,056225;0,423083;0,297610;0,411682;0,724462;0,136626;3;50242,200490;3,188737;50242,200490;0,236792;50242,200490;0,331173;50242,200490;0,059522;50242,200490;0,883781
J108-T18-G036-U2-SC3-D4-0009;0,852998;0,858822;0,846003;0,003501;0,853998;0,856716;0,852784;0,001206;0,333802;0,333218;0,332980;-0,220397;0,466447;0,333539;0,493198;0,886993;0,142463;3;46037,622639;3,239390;46037,622639;0,223834;46037,622639;0,303046;46037,622639;0,052932;46037,622639;0,763084
J108-T18-G036-U2-SC3-D4-0010;0,881366;0,886646;0,870054;0,003605;0,881452;0,882614;0,880613;0,000587;0,333593;0,332640;0,333767;0,009209;0,382102;0,364428;0,579852;0,766652;0,144982;3;43023,460175;3,278724;43023,460175;0,199481;43023,460175;0,277637;43023,460175;0,055157;43023,460175;0,719362
J108-T18-G036-U2-SC3-D5-0001;0,823760;1,289664;0,283978;0,303345;0,697944;0,837781;0,283978;0,149778;0,311981;0,281254;0,406766;32,479058;0,514958;0,437291;0,549977;0,743778;0,147022;0;74796,244932;9,439679;77658,386861;0,573515;76428,733187;0,911512;81909,039639;0,904789;71755,880050;1,542822
J108-T18-G036-U2-SC3-D5-0002;0,942946;1,478400;0,327059;0,347387;0,799463;0,959189;0,327059;0,170998;0,312170;0,281214;0,406616;37,023019;0,454276;0,496028;0,531068;0,693892;0,155713;2;125172,793475;11,894052;132544,797300;0,905687;124222,136788;1,500438;141855,361910;1,944923;114035,585640;1,379284
J108-T18-G036-U2-SC3-D5-0003;0,863376;1,354304;0,299241;0,318478;0,732039;0,878282;0,299241;0,156611;0,312212;0,281137;0,406652;33,886914;0,488660;0,467661;0,635989;1,280714;0,153667;2;82776,563590;16,753204;87189,933692;0,718064;82126,501127;1,185406;94694,213214;1,492281;77052,751162;1,868454
J108-T18-G036-U2-SC3-D5-0004;0,923931;1,447468;0,320040;0,340370;0,783310;0,939816;0,320040;0,167582;0,312090;0,281338;0,406572;36,290890;0,376308;0,434551;0,485298;1,456309;0,155133;0;140864,496705;14,639309;152236,296852;0,829934;140962,178118;1,544540;165401,866118;2,131966;133263,430137;1,768946
J108-T18-G036-U2-SC3-D5-0005;0,894618;1,400777;0,307378;0,329729;0,758011;0,909958;0,307378;0,162877;0,312048;0,281267;0,406685;35,232054;0,438056;0,392988;0,579533;0,882455;0,142372;0;113088,265333;4,254009;119530,270096;0,759370;113728,698895;1,246337;130211,071651;1,677770;108268,825657;1,219616
J108-T18-G036-U2-SC3-D5-0006;0,917948;1,437418;0,316633;0,338549;0,777918;0,933639;0,316633;0,166917;0,312180;0,281078;0,406743;36,129849;0,414330;0,406609;0,488678;4,943421;0,139583;2;150929,399778;5,028542;163805,130285;0,899795;150216,528835;1,480743;176315,550526;2,214750;143540,414113;1,535027
J108-T18-G036-U2-SC3-D5-0007;0,903035;1,414242;0,311969;0,332954;0,765317;0,918543;0,311969;0,164168;0,312070;0,281403;0,406527;35,510164;0,428089;0,310358;0,452490;0,847431;0,131292;2;155277,738195;5,190857;166018,513639;0,762485;155245,883853;1,229938;178929,103773;1,884904;147752,922569;0,916456
J108-T18-G036-U2-SC3-D5-0008;0,830765;1,300712;0,285287;0,306329;0,704001;0,845072;0,285287;0,151315;0,312123;0,281226;0,406650;32,662781;0,433099;0,356144;0,548191;1,374717;0,128344;0;88912,938289;6,686510;92075,825788;0,660923;91260,547446;0,962487;102574,807725;1,108151;85686,875934;1,251360
J108-T18-G036-U2-SC3-D5-0009;0,854269;1,339068;0,294882;0,315021;0,724088;0,869061;0,294882;0,155234;0,312176;0,281082;0,406742;33,572645;0,431180;0,403831;0,573817;0,861967;0,166583;0;83215,063757;26,222222;87851,572373;0,618564;83861,046495;1,233271;90242,106284;1,208158;77917,383805;1,853542
J108-T18-G036-U2-SC3-D5-0010;0,780863;1,224524;0,270558;0,288066;0,661685;0,794222;0,270558;0,141881;0,312025;0,281188;0,406787;30,769887;0,470130;0,345255;0,541016;1,567456;0,132112;0;71328,591383;13,058340;73274,969859;0,449841;72715,129832;0,884200;77312,028544;0,739492;69538,933426;1,750389
J108-T18-G036-U2-SC3-D6-0001;0,807098;0,950431;0,661902;0,087868;0,757510;0,808324;0,661902;0,040765;0,313638;0,322447;0,363915;15,617094;0,393642;0,358849;0,516404;1,000557;0,141373;0;42851,781002;18,546195;42898,201453;0,256013;42862,853597;0,527407;42863,132381;0,099953;42851,781002;0,705460
J108-T18-G036-U2-SC3-D6-0002;0,746891;0,877708;0,570172;0,098051;0,680319;0,746891;0,570172;0,048000;0,300233;0,322957;0,376810;22,143294;0,425147;0,315146;0,564695;0,893002;0,130719;0;38489,796160;13,089847;38512,931832;0,224829;38504,367680;0,510746;38512,370552;0,076481;38489,796160;0,721123
J108-T18-G036-U2-SC3-D6-0003;0,777166;0,929740;0,615900;0,104414;0,717070;0,777166;0,615900;0,044830;0,308148;0,316772;0,375080;20,052812;0,439552;0,365331;0,523730;0,832841;0,140484;0;40105,689409;20,915940;40180,790184;0,226753;40168,554149;0,554372;40172,609934;0,094828;40107,836251;0,864796
J108-T18-G036-U2-SC3-D6-0004;0,844445;1,041403;0,610733;0,132851;0,754909;0,844445;0,610733;0,065114;0,295308;0,318912;0,385781;29,554419;0,414267;0,377886;0,560179;0,640855;0,155689;2;45711,542428;25,400946;46233,165685;0,283985;45649,032476;0,629108;45747,224818;0,188622;45559,082463;1,123291
J108-T18-G036-U2-SC3-D6-0005;0,817435;0,986208;0,618514;0,115145;0,739004;0,817435;0,618514;0,055812;0,296278;0,324141;0,379580;26,045729;0,421428;0,376264;0,552200;-100,014197;0,131180;0;38757,751658;17,339943;38817,057148;0,227709;56700,878113;0,627565;56702,834531;0,168162;38764,449417;0,679728
J108-T18-G036-U2-SC3-D6-0006;0,846662;0,970542;0,717703;0,079889;0,800049;0,846700;0,717703;0,036338;0,315319;0,323665;0,361016;15,004122;0,406665;0,353244;0,607814;0,622826;0,140958;0;34920,832291;22,124949;34962,170555;0,270793;34926,811632;0,559658;34927,667625;0,099469;34920,832291;0,578882
J108-T18-G036-U2-SC3-D6-0007;0,848039;1,060008;0,602966;0,137319;0,757284;0,848039;0,602966;0,068032;0,294358;0,320141;0,385502;29,524994;0,425551;0,272643;0,439566;0,848775;0,142211;0;48552,795167;12,940147;49963,995460;0,343371;48626,549470;0,510322;48819,368624;0,150273;48264,610556;1,002996
J108-T18-G036-U2-SC3-D6-0008;0,772337;0,880477;0,643307;0,080939;0,722824;0,772337;0,652573;0,033321;0,310874;0,321705;0,367421;17,220796;0,458908;0,346762;0,499988;0,678802;0,147329;0;42225,499022;21,874383;42307,050790;0,235227;42240,507987;0,590779;42246,219549;0,100042;42222,039477;0,872499
J108-T18-G036-U2-SC3-D6-0009;0,880852;1,044050;0,682959;0,116534;0,816302;0,881625;0,682959;0,053581;0,312008;0,318045;0,369947;20,418544;0,456366;0,402031;0,507089;0,789814;0,147584;0;41590,335026;13,199926;43524,337909;0,390331;41639,577801;0,671637;41787,598596;0,253729;41271,536484;1,016489
J108-T18-G036-U2-SC3-D6-0010;0,761464;0,908710;0,585570;0,098487;0,708876;0,761594;0,614807;0,040723;0,312638;0,316793;0,370569;17,330654;0,404095;0,391065;0,614929;1,010008;0,157243;0;38884,966408;35,177453;38975,321922;0,229073;38903,620234;0,758090;38919,044002;0,156186;38886,777782;0,857679
